file	line	operation	signals	source	disposition
src/app/services/grid-utils.service.ts	760	dragJoint	point graph	let newY = f.startCoord.y + offsetY / f.link.joints.length;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	825	moveLinkRigidly	point graph	const neighbors = this.mechanismSrv.links	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	826	moveLinkRigidly	legacy record	.filter((link): link is RealLink => link !== selectedLink && link instanceof RealLink)	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	829	moveLinkRigidly	point graph	from: link.joints.slice(0, 2).map((joint) => ({ x: joint.x, y: joint.y })),	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	836	moveLinkRigidly	point graph	const carriedCylinders = sealedCylinderStructures(this.mechanismSrv.joints).map((sealed) => ({	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	851	moveLinkRigidly	point graph	selectedLink.joints.forEach((joint) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	853	moveLinkRigidly	legacy record	if (!(joint instanceof RealJoint)) return;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	854	moveLinkRigidly	point graph	joint.links.forEach((link) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	855	moveLinkRigidly	point graph; legacy record	if (link instanceof SliderBlock) link.joints.forEach((member) => carried.push(member));	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	866	moveLinkRigidly	legacy record	if (joint instanceof RealJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	884	moveLinkRigidly	point graph	selectedLink.joints.forEach((joint) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	886	moveLinkRigidly	legacy record	if (!(joint instanceof RealJoint)) return;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	889	moveLinkRigidly	point graph	joint.links.forEach((link) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	890	moveLinkRigidly	point graph; legacy record	if (link instanceof SliderBlock) link.joints.forEach(noteMove);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	898	moveLinkRigidly	point graph; legacy record	if (selectedLink instanceof RealLink) ownBodies.push(...selectedLink.subset);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	921	cylinderMountLanding	legacy record	mount: RealJoint,	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	932	cylinderMountPose	legacy record	mount: RealJoint,	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	968	dragCylinderMount	legacy record	mount: RealJoint,	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1093	attemptEdit	point graph	const cylinders = sealedCylinderStructures(this.mechanismSrv.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1094	attemptEdit	point graph	const snapshot = snapshotOf(this.mechanismSrv.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1161	commitEditPlan	point graph	...this.mechanismSrv.links.filter(	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1162	commitEditPlan	legacy record	(link): link is RealLink =>	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1163	commitEditPlan	legacy record	link instanceof RealLink &&	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1165	commitEditPlan	point graph	link.joints.some((joint) => plan.movedIds.has(joint.id))	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1169	commitEditPlan	point graph	from: link.joints.slice(0, 2).map((joint) => ({ x: joint.x, y: joint.y })),	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1172	commitEditPlan	point graph	this.mechanismSrv.joints.forEach((joint) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1183	commitEditPlan	legacy record	framed.forEach(({ link, from }) => this.reframeDeformedLink(link as RealLink, from));	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1203	placeCylinder	point graph	const affected = this.mechanismSrv.links	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1205	placeCylinder	legacy record	(link): link is RealLink =>	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1206	placeCylinder	point graph; legacy record	link instanceof RealLink && link.joints.some((joint) => movedIds.has(joint.id))	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1210	placeCylinder	point graph	from: link.joints.slice(0, 2).map((joint) => ({ x: joint.x, y: joint.y })),	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1240	reframeDeformedLink	legacy record	private reframeDeformedLink(link: RealLink, from: { x: number; y: number }[]): void {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1241	reframeDeformedLink	point graph	const [start, end] = link.joints;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1255	reframeDeformedLink	point graph; legacy record	link.CoM = RealLink.determineCenterOfMass(link.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1259	reframeDeformedLink	point graph	link.subset.forEach((sub) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1260	reframeDeformedLink	legacy record	const subLink = sub as RealLink;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1267	reframeDeformedLink	point graph; legacy record	subLink.CoM = RealLink.determineCenterOfMass(subLink.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1272	reframeDeformedLink	point graph	PositionSolver.setUpInitialJointLocations(link.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1288	transformLinkBody	legacy record	if (!(link instanceof RealLink)) return;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1293	transformLinkBody	point graph	PositionSolver.setUpInitialJointLocations(link.joints);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1314	forceAnchorAt	legacy record	link: RealLink,	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1317	forceAnchorAt	legacy record	): { at: Coord; snappedTo?: RealJoint; shared?: RealJoint } {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1320	forceAnchorAt	legacy record	let nearest: RealJoint | undefined;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1322	forceAnchorAt	point graph	for (const joint of link.joints) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1323	forceAnchorAt	legacy record	if (!(joint instanceof RealJoint)) continue;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1334	forceAnchorAt	point graph	if (nearest.links.length > 1) return { at: point, shared: nearest };	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1362	isAttachedToSlider	legacy record	if (lastRightClick instanceof Joint && lastRightClick instanceof RevJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1363	isAttachedToSlider	point graph; legacy record	return lastRightClick.connectedJoints.some((j) => j instanceof PrisJoint);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1371	connectedToPrisJoint	legacy record	if (j instanceof PrisJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1379	getSliderJoint	legacy record	if (!(joint instanceof RevJoint)) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1382	getSliderJoint	point graph; legacy record	return <Joint>joint.connectedJoints.find((j) => j instanceof PrisJoint);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1390	<module>	legacy record	* joint, and it is not a RevJoint -- which mattered the moment the menu	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1394	toggleCurve	legacy record	if (lastRightClick instanceof PrisJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1401	toggleCurve	legacy record	if (this.containsSlider(lastRightClick as RealJoint)) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1402	toggleCurve	legacy record	(this.getSliderJoint(lastRightClick as RealJoint)! as PrisJoint).showCurve = !(	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1403	toggleCurve	legacy record	lastRightClick as RealJoint	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1406	toggleCurve	legacy record	if (lastRightClick instanceof RevJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1409	toggleCurve	legacy record	this.saveTrace(lastRightClick instanceof RealJoint && lastRightClick.showCurve);	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1431	getLinkSubset	legacy record	if (!(link instanceof RealLink)) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1434	getLinkSubset	point graph	return link.subset;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1442	getWelded	legacy record	return (joint as RealJoint).isWelded;	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1445	updateLastSelectedSublink	legacy record	updateLastSelectedSublink(mouseEvent: MouseEvent, clickedObj: RealLink) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1453	updateLastSelectedSublink	point graph	clickedObj.subset.forEach((link) => {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1454	updateLastSelectedSublink	legacy record	if (this.isPointInsideLink(trueCoords, link as RealLink)) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1460	isPointInsideLink	legacy record	isPointInsideLink(startPosition: Coord, link: RealLink) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1492	isVisuallyInput	legacy record	isVisuallyInput(selectedJoint: RealJoint) {	pending S6/S7 semantic disposition
src/app/services/grid-utils.service.ts	1496	isVisuallyInput	legacy record	return (this.getSliderJoint(selectedJoint) as RealJoint).input;	pending S6/S7 semantic disposition
src/app/services/joint-drag-state.ts	6	<module>	legacy authority	* `MechanismService` paints a joint differently mid-drag, and used to ask	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	4	<module>	legacy record	import { Joint, PrisJoint, RealJoint, RevJoint } from '../model/joint';	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	6	<module>	legacy record	import { Link, SliderBlock, RealLink } from '../model/link';	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	53	<module>	legacy authority	import { GridUtilsService } from './grid-utils.service';	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	69	<module>	legacy authority	import { ActiveObjService } from './active-obj.service';	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	109	<module>	scale boundary	import { MODEL_SCALE } from '../model/render-scale';	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	194	<module>	legacy authority	export class MechanismService {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	195	<module>	legacy authority	gridUtils = inject(GridUtilsService);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	196	<module>	legacy authority	activeObjService = inject(ActiveObjService);	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	237	<module>	legacy record	// private selectedJoint!: RealJoint;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	310	applyObjectScaleChange	point graph	this.links.forEach((link) => {	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	311	applyObjectScaleChange	legacy record	if (link instanceof RealLink) link.reComputeDPath();	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	318	resetMechanism	point graph	this.joints = [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	319	resetMechanism	point graph	this.links = [];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	328	exists	point graph	return this.joints.length > 0;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	332	getJoints	point graph	return this.joints;	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	336	getLinks	point graph; legacy record	return this.links as RealLink[];	pending S6/S7 semantic disposition
src/app/services/mechanism.service.ts	388	editWouldDeferSolving	point graph; legacy authority	return this.joints.length > MechanismService.SOLVE_IN_EDIT_UP_TO;	pending S6/S7 semantic disposition
